"","id","host_id.x","neighbourhood_cleansed.x","room_type.x","price.x","number_of_reviews.x","last_review.x","reviews_per_month.x","host_id.y","neighbourhood_cleansed.y","room_type.y","price.y","number_of_reviews.y","last_review.y","reviews_per_month.y"
"13904",30823357,228056341,"Centrum-Oost","Private room",34,87,2020-12-06,3.65,228056341,"Centrum-Oost","Private room",30,88,2020-12-20,3.54
"13905",30838422,196518728,"Centrum-Oost","Private room",180,14,2020-02-13,0.59,196518728,"Centrum-Oost","Private room",180,14,2020-02-13,0.57
"13906",30838698,39231243,"Zuid","Private room",70,0,NA,NA,39231243,"Zuid","Private room",70,0,NA,NA
"13907",30842245,230629304,"De Baarsjes - Oud-West","Entire home/apt",250,14,2019-08-25,0.58,230629304,"De Baarsjes - Oud-West","Entire home/apt",250,14,2019-08-25,0.56
"13908",30844610,42676970,"Bos en Lommer","Entire home/apt",149,17,2019-06-01,0.72,42676970,"Bos en Lommer","Entire home/apt",149,17,2019-06-01,0.69
"13909",30846136,84454553,"IJburg - Zeeburgereiland","Entire home/apt",192,6,2020-08-03,0.25,84454553,"IJburg - Zeeburgereiland","Entire home/apt",192,6,2020-08-03,0.24
"13910",30847602,17975858,"Centrum-Oost","Entire home/apt",386,6,2019-04-29,0.29,17975858,"Centrum-Oost","Entire home/apt",386,6,2019-04-29,0.28
"13911",30849869,21800150,"De Pijp - Rivierenbuurt","Entire home/apt",175,1,2019-01-03,0.04,21800150,"De Pijp - Rivierenbuurt","Entire home/apt",175,1,2019-01-03,0.04
"13912",30851016,77468070,"De Baarsjes - Oud-West","Entire home/apt",300,1,2018-12-26,0.04,77468070,"De Baarsjes - Oud-West","Entire home/apt",300,1,2018-12-26,0.04
"13913",30851212,230660956,"Zuid","Private room",200,0,NA,NA,230660956,"Zuid","Private room",200,0,NA,NA
"13914",30854276,219203435,"De Pijp - Rivierenbuurt","Entire home/apt",299,20,2020-08-13,0.91,219203435,"De Pijp - Rivierenbuurt","Entire home/apt",242,20,2020-08-13,0.87
"13915",30855167,230691342,"Bos en Lommer","Entire home/apt",95,6,2019-11-07,0.25,230691342,"Bos en Lommer","Entire home/apt",95,6,2019-11-07,0.24
"13916",30855280,230692166,"Zuid","Entire home/apt",175,2,2019-01-15,0.08,230692166,"Zuid","Entire home/apt",175,2,2019-01-15,0.08
"13917",30868678,230739082,"Oostelijk Havengebied - Indische Buurt","Private room",115,33,2020-03-01,1.46,230739082,"Oostelijk Havengebied - Indische Buurt","Private room",115,33,2020-03-01,1.4
"13918",30872076,9521903,"De Pijp - Rivierenbuurt","Private room",101,13,2020-01-01,0.56,9521903,"De Pijp - Rivierenbuurt","Private room",99,13,2020-01-01,0.54
"13919",30877552,10847183,"De Pijp - Rivierenbuurt","Entire home/apt",122,8,2020-02-16,0.36,10847183,"De Pijp - Rivierenbuurt","Entire home/apt",179,8,2020-02-16,0.34
"13920",30877597,22710142,"Bos en Lommer","Entire home/apt",140,2,2019-07-21,0.09,22710142,"Bos en Lommer","Entire home/apt",140,2,2019-07-21,0.09
"13921",30878500,15376642,"IJburg - Zeeburgereiland","Entire home/apt",150,5,2019-08-18,0.29,15376642,"IJburg - Zeeburgereiland","Entire home/apt",150,5,2019-08-18,0.27
"13922",30878507,187643152,"De Baarsjes - Oud-West","Entire home/apt",106,1,2019-01-02,0.04,187643152,"De Baarsjes - Oud-West","Entire home/apt",106,1,2019-01-02,0.04
"13923",30879968,198415692,"Centrum-West","Entire home/apt",90,0,NA,NA,198415692,"Centrum-West","Entire home/apt",90,0,NA,NA
"13924",30884555,126262199,"Bijlmer-Centrum","Entire home/apt",90,1,2019-05-04,0.05,126262199,"Bijlmer-Centrum","Entire home/apt",90,1,2019-05-04,0.05
"13925",30885031,8376545,"IJburg - Zeeburgereiland","Entire home/apt",75,30,2020-03-16,1.46,8376545,"IJburg - Zeeburgereiland","Entire home/apt",75,30,2020-03-16,1.4
"13926",30895309,17613856,"De Baarsjes - Oud-West","Entire home/apt",120,3,2019-08-04,0.18,17613856,"De Baarsjes - Oud-West","Entire home/apt",120,3,2019-08-04,0.17
"13927",30899440,65859990,"Oud-Oost","Entire home/apt",133,3,2020-03-10,0.15,65859990,"Oud-Oost","Entire home/apt",102,3,2020-03-10,0.14
"13928",30900625,230926313,"Watergraafsmeer","Entire home/apt",90,11,2020-02-16,0.46,230926313,"Watergraafsmeer","Entire home/apt",90,11,2020-02-16,0.44
"13929",30901852,35221716,"De Pijp - Rivierenbuurt","Entire home/apt",94,13,2020-08-08,0.55,35221716,"De Pijp - Rivierenbuurt","Entire home/apt",94,13,2020-08-08,0.53
"13930",30902690,57173046,"Centrum-Oost","Entire home/apt",80,9,2020-01-04,0.38,57173046,"Centrum-Oost","Entire home/apt",80,9,2020-01-04,0.37
"13931",30903109,33828868,"Slotervaart","Entire home/apt",250,2,2020-01-02,0.17,33828868,"Slotervaart","Entire home/apt",250,2,2020-01-02,0.16
"13932",30904739,230959164,"Geuzenveld - Slotermeer","Private room",95,7,2020-01-01,0.29,230959164,"Geuzenveld - Slotermeer","Private room",95,7,2020-01-01,0.28
"13933",30905786,49078267,"Centrum-West","Hotel room",114,9,2020-08-20,0.4,49078267,"Centrum-West","Hotel room",181,9,2020-08-20,0.39
"13934",30905979,49078267,"Centrum-West","Hotel room",107,25,2020-09-13,1.05,49078267,"Centrum-West","Hotel room",168,25,2020-09-13,1.01
"13935",30907205,65859990,"Centrum-West","Entire home/apt",360,3,2019-01-02,0.13,65859990,"Centrum-West","Entire home/apt",232,3,2019-01-02,0.12
"13936",30919296,10847183,"De Pijp - Rivierenbuurt","Private room",90,1,2019-05-26,0.05,10847183,"De Pijp - Rivierenbuurt","Private room",90,1,2019-05-26,0.05
"13937",30920852,230313511,"Centrum-Oost","Entire home/apt",455,2,2019-05-15,0.1,230313511,"Centrum-Oost","Entire home/apt",179,2,2019-05-15,0.09
"13938",30920900,230313511,"Centrum-Oost","Entire home/apt",270,1,2020-08-05,0.23,230313511,"Centrum-Oost","Entire home/apt",377,1,2020-08-05,0.19
"13939",30923631,21632359,"Centrum-West","Entire home/apt",250,3,2019-03-24,0.14,21632359,"Centrum-West","Entire home/apt",250,3,2019-03-24,0.14
"13940",30926547,231107526,"Oud-Oost","Entire home/apt",180,1,2019-02-18,0.05,231107526,"Oud-Oost","Entire home/apt",180,1,2019-02-18,0.04
"13941",30928188,3357860,"Centrum-Oost","Private room",105,40,2020-10-26,1.84,3357860,"Centrum-Oost","Private room",142,42,2020-12-05,1.85
"13942",30930837,31539718,"Centrum-West","Entire home/apt",74,12,2020-03-15,0.5,31539718,"Centrum-West","Entire home/apt",83,12,2020-03-15,0.48
"13943",30931341,37210544,"De Pijp - Rivierenbuurt","Entire home/apt",127,6,2020-01-27,0.25,37210544,"De Pijp - Rivierenbuurt","Entire home/apt",127,6,2020-01-27,0.24
"13944",30933786,32218529,"Westerpark","Entire home/apt",180,6,2020-07-26,0.29,32218529,"Westerpark","Entire home/apt",163,6,2020-07-26,0.27
"13945",30934913,11645848,"Centrum-West","Entire home/apt",157,92,2020-06-21,3.82,11645848,"Centrum-West","Entire home/apt",157,92,2020-06-21,3.67
"13946",30943253,22535919,"Bos en Lommer","Entire home/apt",130,7,2020-02-15,0.29,22535919,"Bos en Lommer","Entire home/apt",130,7,2020-02-15,0.28
"13947",30946085,126221530,"Centrum-West","Entire home/apt",350,13,2020-01-06,0.55,126221530,"Centrum-West","Entire home/apt",350,13,2020-01-06,0.53
"13948",30947807,65859990,"Bos en Lommer","Entire home/apt",320,4,2019-02-24,0.18,65859990,"Bos en Lommer","Entire home/apt",213,4,2019-02-24,0.17
"13949",30950797,63043088,"De Baarsjes - Oud-West","Private room",50,0,NA,NA,63043088,"De Baarsjes - Oud-West","Private room",50,0,NA,NA
"13950",30952077,87907951,"De Pijp - Rivierenbuurt","Entire home/apt",127,5,2020-02-15,0.21,87907951,"De Pijp - Rivierenbuurt","Entire home/apt",127,5,2020-02-15,0.2
"13951",30957999,5076449,"Oud-Oost","Entire home/apt",88,10,2019-10-07,0.49,5076449,"Oud-Oost","Entire home/apt",119,10,2019-10-07,0.47
"13952",30969019,37347310,"De Baarsjes - Oud-West","Entire home/apt",242,3,2019-05-26,0.13,37347310,"De Baarsjes - Oud-West","Entire home/apt",242,3,2019-05-26,0.12
"13953",30969779,22408628,"De Baarsjes - Oud-West","Entire home/apt",240,9,2019-02-23,0.39,22408628,"De Baarsjes - Oud-West","Entire home/apt",240,9,2019-02-23,0.38
"13954",30976179,188577795,"Noord-West","Private room",20,10,2020-03-02,0.51,188577795,"Noord-West","Private room",20,10,2020-03-02,0.49
"13955",30978725,148555405,"De Baarsjes - Oud-West","Entire home/apt",219,12,2019-11-22,0.51,148555405,"De Baarsjes - Oud-West","Entire home/apt",219,12,2019-11-22,0.49
"13956",31003481,51059538,"Centrum-West","Entire home/apt",250,12,2019-12-15,0.52,51059538,"Centrum-West","Entire home/apt",250,12,2019-12-15,0.5
"13957",31005577,231564106,"Bos en Lommer","Entire home/apt",43,0,NA,NA,231564106,"Bos en Lommer","Entire home/apt",43,0,NA,NA
"13958",31007423,231399603,"Oud-Oost","Entire home/apt",129,0,NA,NA,231399603,"Oud-Oost","Entire home/apt",129,0,NA,NA
"13959",31011504,3409554,"Westerpark","Private room",62,16,2020-09-27,0.67,3409554,"Westerpark","Private room",68,16,2020-09-27,0.64
"13960",31012700,15881034,"Centrum-Oost","Entire home/apt",189,5,2019-04-22,0.21,15881034,"Centrum-Oost","Entire home/apt",189,5,2019-04-22,0.2
"13961",31014644,231613255,"Centrum-Oost","Entire home/apt",120,1,2019-03-01,0.05,231613255,"Centrum-Oost","Entire home/apt",120,1,2019-03-01,0.04
"13962",31019207,26854557,"Westerpark","Entire home/apt",264,3,2020-01-02,0.12,26854557,"Westerpark","Entire home/apt",264,3,2020-01-02,0.12
"13963",31023427,126214405,"Noord-Oost","Private room",29,63,2020-03-10,3.04,126214405,"Noord-Oost","Private room",29,63,2020-03-10,2.91
"13964",31032606,231785248,"Slotervaart","Private room",75,82,2020-03-08,3.42,231785248,"Slotervaart","Private room",60,82,2020-03-08,3.29
"13965",31032998,16944484,"Centrum-Oost","Entire home/apt",295,14,2019-12-28,0.82,16944484,"Centrum-Oost","Entire home/apt",295,14,2019-12-28,0.78
"13966",31033102,218034109,"Centrum-West","Entire home/apt",150,8,2019-04-12,0.34,218034109,"Centrum-West","Entire home/apt",150,8,2019-04-12,0.32
"13967",31033354,36463515,"De Baarsjes - Oud-West","Entire home/apt",99,3,2019-08-20,0.13,36463515,"De Baarsjes - Oud-West","Entire home/apt",99,3,2019-08-20,0.13
"13968",31034532,231803447,"Oud-Oost","Entire home/apt",200,0,NA,NA,231803447,"Oud-Oost","Entire home/apt",200,0,NA,NA
"13969",31048214,26467047,"Noord-West","Entire home/apt",150,4,2019-07-14,0.18,26467047,"Noord-West","Entire home/apt",150,4,2019-07-14,0.17
"13970",31050856,37806139,"Westerpark","Entire home/apt",255,5,2019-08-11,0.23,37806139,"Westerpark","Entire home/apt",255,5,2019-08-11,0.22
"13971",31051752,9072052,"Westerpark","Entire home/apt",99,8,2019-04-07,0.34,9072052,"Westerpark","Entire home/apt",99,8,2019-04-07,0.33
"13972",31055806,18393311,"Osdorp","Entire home/apt",128,13,2019-08-27,0.56,18393311,"Osdorp","Entire home/apt",128,13,2019-08-27,0.53
"13973",31056589,3863562,"De Pijp - Rivierenbuurt","Entire home/apt",274,12,2019-09-21,0.51,3863562,"De Pijp - Rivierenbuurt","Entire home/apt",295,12,2019-09-21,0.49
"13974",31064558,14509904,"Centrum-West","Private room",69,99,2020-11-02,4.19,14509904,"Centrum-West","Private room",69,99,2020-11-02,4.03
"13975",31065666,228015747,"Zuid","Entire home/apt",95,1,2019-01-13,0.04,228015747,"Zuid","Entire home/apt",95,1,2019-01-13,0.04
"13976",31066102,65859990,"De Pijp - Rivierenbuurt","Entire home/apt",134,5,2019-11-04,0.25,65859990,"De Pijp - Rivierenbuurt","Entire home/apt",115,5,2019-11-04,0.24
"13977",31067062,65859990,"Bos en Lommer","Entire home/apt",278,3,2019-07-06,0.15,65859990,"Bos en Lommer","Entire home/apt",191,3,2019-07-06,0.14
"13978",31068322,8867901,"Watergraafsmeer","Entire home/apt",239,5,2020-01-02,0.21,8867901,"Watergraafsmeer","Entire home/apt",239,5,2020-01-02,0.2
"13979",31069223,92530884,"De Baarsjes - Oud-West","Entire home/apt",150,2,2020-06-29,0.2,92530884,"De Baarsjes - Oud-West","Entire home/apt",150,2,2020-06-29,0.18
"13980",31070242,10212764,"De Pijp - Rivierenbuurt","Entire home/apt",100,4,2019-07-07,0.17,10212764,"De Pijp - Rivierenbuurt","Entire home/apt",100,4,2019-07-07,0.16
"13981",31071029,86900218,"Centrum-Oost","Entire home/apt",120,1,2019-07-07,0.06,86900218,"Centrum-Oost","Entire home/apt",120,1,2019-07-07,0.05
"13982",31072230,232131139,"Centrum-West","Private room",149,23,2020-09-27,1.13,232131139,"Centrum-West","Private room",149,23,2020-09-27,1.08
"13983",31072472,25567690,"Westerpark","Entire home/apt",250,2,2019-05-11,0.1,25567690,"Westerpark","Entire home/apt",250,2,2019-05-11,0.1
"13984",31072801,232136059,"Centrum-Oost","Private room",199,102,2020-08-19,4.29,232136059,"Centrum-Oost","Private room",199,102,2020-08-19,4.12
"13985",31073828,97404472,"Gaasperdam - Driemond","Entire home/apt",140,7,2020-02-14,0.29,97404472,"Gaasperdam - Driemond","Entire home/apt",140,7,2020-02-14,0.28
"13986",31076890,10721494,"Westerpark","Entire home/apt",218,18,2019-10-28,0.88,10721494,"Westerpark","Entire home/apt",222,18,2019-10-28,0.84
"13987",31080446,208545505,"Zuid","Entire home/apt",85,3,2019-12-30,0.13,208545505,"Zuid","Entire home/apt",85,3,2019-12-30,0.12
"13988",31083459,107397943,"Noord-Oost","Entire home/apt",72,8,2019-10-23,0.34,107397943,"Noord-Oost","Entire home/apt",72,8,2019-10-23,0.32
"13989",31086086,19285283,"Centrum-West","Entire home/apt",248,21,2020-03-08,0.94,19285283,"Centrum-West","Entire home/apt",220,21,2020-03-08,0.9
"13990",31095269,52095006,"Bos en Lommer","Private room",55,10,2019-09-21,0.47,52095006,"Bos en Lommer","Private room",55,10,2019-09-21,0.45
"13991",31095874,125558465,"Oud-Oost","Entire home/apt",100,10,2020-12-05,0.42,125558465,"Oud-Oost","Entire home/apt",100,11,2020-12-27,0.45
"13992",31098628,232369215,"De Pijp - Rivierenbuurt","Private room",165,8,2020-02-14,0.35,232369215,"De Pijp - Rivierenbuurt","Private room",165,8,2020-02-14,0.34
"13993",31100723,16828309,"De Pijp - Rivierenbuurt","Entire home/apt",200,11,2020-03-09,0.63,16828309,"De Pijp - Rivierenbuurt","Entire home/apt",200,11,2020-03-09,0.59
"13994",31110035,13476159,"Oud-Noord","Private room",95,6,2020-02-16,0.3,13476159,"Oud-Noord","Private room",95,6,2020-02-16,0.28
"13995",31111696,322313,"Noord-West","Entire home/apt",60,0,NA,NA,322313,"Noord-West","Entire home/apt",60,0,NA,NA
"13996",31112735,20766093,"Bos en Lommer","Entire home/apt",110,4,2019-08-19,0.17,20766093,"Bos en Lommer","Entire home/apt",110,4,2019-08-19,0.16
"13997",31114632,3357851,"Oud-Noord","Private room",83,10,2020-03-16,0.47,3357851,"Oud-Noord","Private room",83,10,2020-03-16,0.45
"13998",31120770,230660956,"Zuid","Private room",200,0,NA,NA,230660956,"Zuid","Private room",200,0,NA,NA
"13999",31129310,232662945,"Gaasperdam - Driemond","Private room",80,2,2019-06-16,0.11,232662945,"Gaasperdam - Driemond","Private room",80,2,2019-06-16,0.1
"14000",31136157,39113987,"Bos en Lommer","Entire home/apt",102,9,2019-02-26,0.38,39113987,"Bos en Lommer","Entire home/apt",102,9,2019-02-26,0.37
"14001",31136615,217577916,"Centrum-West","Private room",39,99,2020-11-22,4.25,217577916,"Centrum-West","Private room",40,100,2020-12-01,4.13
"14002",31138342,232726478,"De Baarsjes - Oud-West","Entire home/apt",99,4,2019-07-23,0.21,232726478,"De Baarsjes - Oud-West","Entire home/apt",99,4,2019-07-23,0.2
"14003",31139025,230622759,"De Pijp - Rivierenbuurt","Entire home/apt",225,8,2019-04-29,0.37,230622759,"De Pijp - Rivierenbuurt","Entire home/apt",225,8,2019-04-29,0.36
"14004",31139590,217577916,"Centrum-West","Private room",25,83,2020-10-07,3.55,217577916,"Centrum-West","Private room",25,83,2020-10-07,3.42
"14005",31141491,6940738,"Bos en Lommer","Entire home/apt",110,1,2019-01-16,0.04,6940738,"Bos en Lommer","Entire home/apt",110,1,2019-01-16,0.04
"14006",31144072,53547781,"Westerpark","Private room",60,32,2020-03-07,1.42,53547781,"Westerpark","Private room",60,32,2020-03-07,1.36
"14007",31147335,46027197,"Westerpark","Entire home/apt",150,3,2019-08-05,0.13,46027197,"Westerpark","Entire home/apt",150,3,2019-08-05,0.12
"14008",31147396,46198729,"Oud-Oost","Entire home/apt",102,6,2019-11-07,0.27,46198729,"Oud-Oost","Entire home/apt",102,6,2019-11-07,0.26
"14009",31148061,35821305,"Zuid","Entire home/apt",160,3,2019-08-17,0.13,35821305,"Zuid","Entire home/apt",160,3,2019-08-17,0.13
"14010",31148092,232815922,"De Pijp - Rivierenbuurt","Entire home/apt",299,6,2020-02-03,0.28,232815922,"De Pijp - Rivierenbuurt","Entire home/apt",299,6,2020-02-03,0.27
"14011",31150995,175483960,"Noord-West","Private room",250,6,2020-07-04,0.32,175483960,"Noord-West","Private room",250,6,2020-07-04,0.3
"14012",31164355,71165306,"De Baarsjes - Oud-West","Entire home/apt",250,0,NA,NA,71165306,"De Baarsjes - Oud-West","Entire home/apt",250,0,NA,NA
"14013",31171781,82617602,"De Pijp - Rivierenbuurt","Entire home/apt",90,0,NA,NA,82617602,"De Pijp - Rivierenbuurt","Entire home/apt",90,0,NA,NA
"14014",31173327,233021135,"Westerpark","Private room",75,2,2019-07-14,0.1,233021135,"Westerpark","Private room",75,2,2019-07-14,0.1
"14015",31182317,90762183,"De Baarsjes - Oud-West","Entire home/apt",150,7,2019-12-29,0.3,90762183,"De Baarsjes - Oud-West","Entire home/apt",150,7,2019-12-29,0.29
"14016",31183453,85357580,"De Pijp - Rivierenbuurt","Entire home/apt",375,8,2020-08-23,0.37,85357580,"De Pijp - Rivierenbuurt","Entire home/apt",375,8,2020-08-23,0.36
"14017",31185844,233143350,"Centrum-West","Entire home/apt",95,11,2020-02-24,0.47,233143350,"Centrum-West","Entire home/apt",95,11,2020-02-24,0.45
"14018",31187654,159220160,"Centrum-West","Private room",91,77,2020-12-06,4.48,159220160,"Centrum-West","Private room",103,79,2020-12-16,4.35
"14019",31188897,47755335,"Bos en Lommer","Private room",46,15,2020-09-26,0.66,47755335,"Bos en Lommer","Private room",45,15,2020-09-26,0.63
"14020",31189055,233177025,"Bos en Lommer","Entire home/apt",100,11,2019-07-29,0.53,233177025,"Bos en Lommer","Entire home/apt",100,11,2019-07-29,0.51
"14021",31189386,233181117,"Slotervaart","Entire home/apt",125,9,2020-02-29,0.41,233181117,"Slotervaart","Entire home/apt",125,9,2020-02-29,0.4
"14022",31196431,210872154,"De Pijp - Rivierenbuurt","Private room",165,27,2019-11-30,1.14,210872154,"De Pijp - Rivierenbuurt","Private room",135,27,2019-11-30,1.09
"14023",31198608,141973889,"IJburg - Zeeburgereiland","Private room",43,1,2019-01-03,0.04,141973889,"IJburg - Zeeburgereiland","Private room",43,1,2019-01-03,0.04
"14024",31201742,94191172,"Bos en Lommer","Entire home/apt",239,0,NA,NA,94191172,"Bos en Lommer","Entire home/apt",239,0,NA,NA
"14025",31215516,36228321,"Noord-Oost","Private room",60,0,NA,NA,36228321,"Noord-Oost","Private room",60,0,NA,NA
"14026",31216962,15627766,"Oud-Oost","Entire home/apt",295,5,2019-10-20,0.22,15627766,"Oud-Oost","Entire home/apt",295,5,2019-10-20,0.21
"14027",31217491,2189131,"Westerpark","Entire home/apt",150,2,2019-02-26,0.09,2189131,"Westerpark","Entire home/apt",150,2,2019-02-26,0.08
"14028",31217883,233479007,"Centrum-West","Private room",59,78,2020-06-13,3.33,233479007,"Centrum-West","Private room",58,78,2020-06-13,3.19
"14029",31217985,227639852,"Noord-West","Entire home/apt",68,5,2019-01-01,0.21,227639852,"Noord-West","Entire home/apt",68,5,2019-01-01,0.2
"14030",31218921,156829542,"Slotervaart","Private room",86,3,2019-04-23,0.13,156829542,"Slotervaart","Private room",86,3,2019-04-23,0.12
"14031",31218929,233479007,"Centrum-West","Private room",93,79,2020-08-07,3.35,233479007,"Centrum-West","Private room",93,79,2020-08-07,3.22
"14032",31229234,125729095,"De Aker - Nieuw Sloten","Private room",55,4,2019-04-01,0.18,125729095,"De Aker - Nieuw Sloten","Private room",55,4,2019-04-01,0.17
"14033",31229989,125729095,"De Aker - Nieuw Sloten","Private room",51,9,2019-03-17,0.39,125729095,"De Aker - Nieuw Sloten","Private room",51,9,2019-03-17,0.37
"14034",31230368,36395511,"De Pijp - Rivierenbuurt","Entire home/apt",134,19,2020-01-03,0.88,36395511,"De Pijp - Rivierenbuurt","Entire home/apt",134,19,2020-01-03,0.84
"14035",31234848,230052081,"De Pijp - Rivierenbuurt","Entire home/apt",80,34,2020-10-06,1.49,230052081,"De Pijp - Rivierenbuurt","Entire home/apt",90,34,2020-10-06,1.43
"14036",31235185,46767693,"Oud-Oost","Entire home/apt",135,9,2020-02-16,0.4,46767693,"Oud-Oost","Entire home/apt",135,9,2020-02-16,0.38
"14037",31239028,233702279,"Slotervaart","Private room",60,10,2019-04-08,0.43,233702279,"Slotervaart","Private room",60,10,2019-04-08,0.42
"14038",31258689,49362665,"Oud-Noord","Entire home/apt",220,5,2019-07-10,0.22,49362665,"Oud-Noord","Entire home/apt",220,5,2019-07-10,0.21
"14039",31272122,5667389,"Centrum-West","Entire home/apt",300,5,2019-10-20,0.31,5667389,"Centrum-West","Entire home/apt",300,5,2019-10-20,0.29
"14040",31274925,7419004,"Centrum-West","Entire home/apt",370,14,2019-08-04,0.64,7419004,"Centrum-West","Entire home/apt",370,14,2019-08-04,0.61
"14041",31275392,6799830,"Centrum-Oost","Entire home/apt",104,2,2019-03-03,0.09,6799830,"Centrum-Oost","Entire home/apt",104,2,2019-03-03,0.09
"14042",31279006,63636692,"De Pijp - Rivierenbuurt","Entire home/apt",89,8,2019-04-28,0.35,63636692,"De Pijp - Rivierenbuurt","Entire home/apt",89,8,2019-04-28,0.34
